#Hydrophone calibration sensitivities. This file contains one header line followed by comma delimited data. First column is the centre frequency of each bin (Hz). Second column is the sensitivity calibration for each bin (dB re Counts^2/uPa^2). Data is from device attributes: https://data.oceannetworks.ca/DeviceListing?DeviceId=74140. Applicable for deviceID 74140 from 08-Feb-2024 19:13:00 (ongoing). Device attribute HydrophoneSensitivityVectorPart1 last modified: 19-Sep-2024 09:04:10, comment (first-part only): Calibration provided by John Dorocicz for ICLISTENHF6324, covering 10-4440Hz
10450, -41.8918
10460, -41.8923
10470, -41.8928
10480, -41.8933
10490, -41.8938
10500, -41.8943
10510, -41.8948
10520, -41.8953
10530, -41.8958
10540, -41.8963
10550, -41.8968
10560, -41.8973
10570, -41.8978
10580, -41.8983
10590, -41.8988
10600, -41.8993
10610, -41.8998
10620, -41.9002
10630, -41.9007
10640, -41.9012
10650, -41.9017
10660, -41.9022
10670, -41.9027
10680, -41.9032
10690, -41.9037
10700, -41.9042
10710, -41.9047
10720, -41.9052
10730, -41.9057
10740, -41.9062
10750, -41.9067
10760, -41.9072
10770, -41.9077
10780, -41.9082
10790, -41.9087
10800, -41.9092
10810, -41.9097
10820, -41.9101
10830, -41.9106
10840, -41.9111
10850, -41.9116
10860, -41.9121
10870, -41.9126
10880, -41.9131
10890, -41.9136
10900, -41.9141
10910, -41.9146
10920, -41.9151
10930, -41.9156
10940, -41.9161
10950, -41.9166
10960, -41.9171
10970, -41.9176
10980, -41.9181
10990, -41.9186
11000, -41.9191
11010, -41.9196
11020, -41.92
11030, -41.9205
11040, -41.921
11050, -41.9215
11060, -41.922
11070, -41.9225
11080, -41.923
11090, -41.9235
11100, -41.924
11110, -41.9245
11120, -41.925
11130, -41.9255
11140, -41.926
11150, -41.9265
11160, -41.927
11170, -41.9275
11180, -41.928
11190, -41.9285
11200, -41.929
11210, -41.9295
11220, -41.93
11230, -41.9304
11240, -41.9309
11250, -41.9314
11260, -41.9319
11270, -41.9324
11280, -41.9329
11290, -41.9334
11300, -41.9339
11310, -41.9344
11320, -41.9349
11330, -41.9354
11340, -41.9359
11350, -41.9364
11360, -41.9369
11370, -41.9374
11380, -41.9379
11390, -41.9384
11400, -41.9389
11410, -41.9394
11420, -41.9399
11430, -41.9403
11440, -41.9408
11450, -41.9413
11460, -41.9418
11470, -41.9423
11480, -41.9428
11490, -41.9433
11500, -41.9438
11510, -41.9443
11520, -41.9448
11530, -41.9453
11540, -41.9458
11550, -41.9463
11560, -41.9468
11570, -41.9473
11580, -41.9478
11590, -41.9483
11600, -41.9488
11610, -41.9493
11620, -41.9498
11630, -41.9502
11640, -41.9507
11650, -41.9512
11660, -41.9517
11670, -41.9522
11680, -41.9527
11690, -41.9532
11700, -41.9537
11710, -41.9542
11720, -41.9547
11730, -41.9552
11740, -41.9557
11750, -41.9562
11760, -41.9567
11770, -41.9572
11780, -41.9577
11790, -41.9582
11800, -41.9587
11810, -41.9592
11820, -41.9597
11830, -41.9601
11840, -41.9606
11850, -41.9611
11860, -41.9616
11870, -41.9621
11880, -41.9626
11890, -41.9631
11900, -41.9636
11910, -41.9641
11920, -41.9646
11930, -41.9651
11940, -41.9656
11950, -41.9661
11960, -41.9666
11970, -41.9671
11980, -41.9676
11990, -41.9681
12000, -41.9686
12010, -41.9691
12020, -41.9696
12030, -41.97
12040, -41.9705
12050, -41.971
12060, -41.9715
12070, -41.972
12080, -41.9725
12090, -41.973
12100, -41.9735
12110, -41.974
12120, -41.9745
12130, -41.975
12140, -41.9755
12150, -41.976
12160, -41.9765
12170, -41.977
12180, -41.9775
12190, -41.978
12200, -41.9785
12210, -41.979
12220, -41.9795
12230, -41.98
12240, -41.9804
12250, -41.9809
12260, -41.9814
12270, -41.9819
12280, -41.9824
12290, -41.9829
12300, -41.9834
12310, -41.9839
12320, -41.9844
12330, -41.9849
12340, -41.9854
12350, -41.9859
12360, -41.9864
12370, -41.9869
12380, -41.9874
12390, -41.9879
12400, -41.9884
12410, -41.9889
12420, -41.9894
12430, -41.9899
12440, -41.9903
12450, -41.9908
12460, -41.9913
12470, -41.9918
12480, -41.9923
12490, -41.9928
12500, -41.9933
12510, -41.9938
12520, -41.9943
12530, -41.9948
12540, -41.9953
12550, -41.9958
12560, -41.9963
12570, -41.9968
12580, -41.9973
12590, -41.9978
12600, -41.9983
12610, -41.9988
12620, -41.9993
12630, -41.9998
12640, -42.0002
12650, -42.0007
12660, -42.0012
12670, -42.0017
12680, -42.0022
12690, -42.0027
12700, -42.0032
12710, -42.0037
12720, -42.0042
12730, -42.0047
12740, -42.0052
12750, -42.0057
12760, -42.0062
12770, -42.0067
12780, -42.0072
12790, -42.0077
12800, -42.0082
12810, -42.0087
12820, -42.0092
12830, -42.0097
12840, -42.0101
12850, -42.0106
12860, -42.0111
12870, -42.0116
12880, -42.0121
12890, -42.0126
12900, -42.0131
12910, -42.0136
12920, -42.0141
12930, -42.0146
12940, -42.0151
12950, -42.0156
12960, -42.0161
12970, -42.0166
12980, -42.0171
12990, -42.0176
13000, -42.0181
13010, -42.0186
13020, -42.0191
13030, -42.0196
13040, -42.02
13050, -42.0205
13060, -42.021
13070, -42.0215
13080, -42.022
13090, -42.0225
13100, -42.023
13110, -42.0235
13120, -42.024
13130, -42.0245
13140, -42.025
13150, -42.0255
13160, -42.026
13170, -42.0265
13180, -42.027
13190, -42.0275
13200, -42.028
13210, -42.0285
13220, -42.029
13230, -42.0295
13240, -42.03
13250, -42.0304
13260, -42.0309
13270, -42.0314
13280, -42.0319
13290, -42.0324
13300, -42.0329
13310, -42.0334
13320, -42.0339
13330, -42.0344
13340, -42.0349
13350, -42.0354
13360, -42.0359
13370, -42.0364
13380, -42.0369
13390, -42.0374
13400, -42.0379
13410, -42.0384
13420, -42.0389
13430, -42.0394
13440, -42.0399
13450, -42.0403
13460, -42.0408
13470, -42.0413
13480, -42.0418
13490, -42.0423
13500, -42.0428
13510, -42.0433
13520, -42.0438
13530, -42.0443
13540, -42.0448
13550, -42.0453
13560, -42.0458
13570, -42.0463
13580, -42.0468
13590, -42.0473
13600, -42.0478
13610, -42.0483
13620, -42.0488
13630, -42.0493
13640, -42.0498
13650, -42.0502
13660, -42.0507
13670, -42.0512
13680, -42.0517
13690, -42.0522
13700, -42.0527
13710, -42.0532
13720, -42.0537
13730, -42.0542
13740, -42.0547
13750, -42.0552
13760, -42.0557
13770, -42.0562
13780, -42.0567
13790, -42.0572
13800, -42.0577
13810, -42.0582
13820, -42.0587
13830, -42.0592
13840, -42.0597
13850, -42.0601
13860, -42.0606
13870, -42.0611
13880, -42.0616
13890, -42.0621
13900, -42.0626
13910, -42.0631
13920, -42.0636
13930, -42.0641
13940, -42.0646
13950, -42.0651
13960, -42.0656
13970, -42.0661
13980, -42.0666
13990, -42.0671
14000, -42.0676
14010, -42.0681
14020, -42.0686
14030, -42.0691
14040, -42.0696
14050, -42.07
14060, -42.0705
14070, -42.071
14080, -42.0715
14090, -42.072
14100, -42.0725
14110, -42.073
14120, -42.0735
14130, -42.074
14140, -42.0745
14150, -42.075
14160, -42.0755
14170, -42.076
14180, -42.0765
14190, -42.077
14200, -42.0775
14210, -42.078
14220, -42.0785
14230, -42.079
14240, -42.0795
14250, -42.08
14260, -42.0804
14270, -42.0809
14280, -42.0814
14290, -42.0819
14300, -42.0824
14310, -42.0829
14320, -42.0834
14330, -42.0839
14340, -42.0844
14350, -42.0849
14360, -42.0854
14370, -42.0859
14380, -42.0864
14390, -42.0869
14400, -42.0874
14410, -42.0879
14420, -42.0884
14430, -42.0889
14440, -42.0894
14450, -42.0899
14460, -42.0903
